ID,GUID,createdtweet,DateLocal,idtweet,usertweet,TweetMsg,SearchParameter,retweeted,retweet_count,lang
98,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:32:00,2020-09-03 23:32:00,1301739769429454850,Claire Klein,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4223,en
99,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:32:00,2020-09-03 23:32:00,1301739769118949376,Ian bek,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down! https://t.co/BAvC11bB3B,JoeBiden,0,6161,en
100,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:32:00,2020-09-03 23:32:00,1301739767500070915,Thomas Condo,"RT @MariannaNBCNews: In response to The Atlantic reporting that Pres. Trump dishonored soliders who died in war by calling them ""losers"" &amp;…",JoeBiden,0,136,en
101,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:32:00,2020-09-03 23:32:00,1301739766707232768,Ryan Contreras,"@KarluskaP @JoeBiden 
@kamalaharris

Like when hiden biden said if you don’t vote for him you ain’t black! Just lik… https://t.co/71dLDg8o8K",JoeBiden,0,0,en
102,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739765742534656,Trumplican,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down!,JoeBiden,0,6161,en
103,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739764358447104,Carla White Jester,RT @kimKBaltimore: My favorite part about getting Trump’s endorsement is reading the comments claiming Trump only did it because I am black…,JoeBiden,0,29018,en
104,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739764052180992,@theglitterapron,"@GOP , @GOPChairwoman  , @GOPconvention  , @JennaEllisEsq  , @PressSec  , @VP , @realDonaldTrump  Your candidate...… https://t.co/3wdkgKCI9q",JoeBiden,0,0,en
105,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739763653894144,Cymblene Jones,"RT @RepVernonJones: Yes, @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…",JoeBiden,0,7702,en
106,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739763293134848,Concerned Citizen,@jbfs2020 @MyKindofTexas @Justice72362804 @ReaganBattalion @DonaldJTrumpJr @JoeBiden @realDonaldTrump And you are i… https://t.co/6H2vjHKjpj,JoeBiden,0,0,en
107,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739762609463296,P. Lee,"RT @JTHVerhovek: .@JoeBiden greets supporters in Wauwatosa, WI https://t.co/NOhV33fzAf",JoeBiden,0,2147,nl
108,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739762546438146,Chris Rundio,@miniclip8pool @FamilyInternet @realDonaldTrump @TheJusticeDept @FBI @JoeBiden @TheDemocrats It doesn't cost me any… https://t.co/PeUbM5wnys,JoeBiden,0,0,en
109,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739761946812421,Rebecca Wolf,"RT @PeterAlexander: NEW: Blake family lawyer @AttorneyCrump says for today's private meeting with @JoeBiden, Jacob Blake himself joined, by…",JoeBiden,0,1190,en
110,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:59,2020-09-03 23:31:59,1301739761753825280,Kellie - CNN is pornalism!,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down!,JoeBiden,0,6161,en
111,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:58,2020-09-03 23:31:58,1301739760868716545,🇺🇸 TheAmericanSewist 🇺🇸,RT @ConservaMomUSA: It should concern American women-&amp; those who love them-that @JoeBiden spent the day in #Kenosha pandering 2 black voter…,JoeBiden,0,504,en
112,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:58,2020-09-03 23:31:58,1301739759866241025,Joe Bohm,@jlaud_29 @NorskieMom @BarbaraMathieu3 @JoeBiden Is that why he implemented a travel ban on China on January 31st t… https://t.co/1Y65Xrogme,JoeBiden,0,0,en
113,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:58,2020-09-03 23:31:58,1301739759702740992,Paula Watson for Biden,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1346,en
114,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:58,2020-09-03 23:31:58,1301739759446884352,Kat Stratton,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4224,en
115,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:58,2020-09-03 23:31:58,1301739759283429376,Carrie O'Brien,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1346,en
116,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:58,2020-09-03 23:31:58,1301739759128186881,ZΣҜΣ,@larry5hands @realDonaldTrump @JoeBiden when are you gonna realize after you tweet under all his tweets that none o… https://t.co/7lkqnNUh52,JoeBiden,0,0,en
117,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:57,2020-09-03 23:31:57,1301739757446324225,KatieVotesRed,@JoeBiden @realDonaldTrump @PressSec @TrumpWarRoom @TeamTrump @CNN @CNNPolitics @MSNBC @NBCNews @ABC @CBSNews… https://t.co/423ClsDWwp,JoeBiden,0,1,en
118,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:57,2020-09-03 23:31:57,1301739756863324160,High Vibes,@ryanobles @JoeBiden @AlliemalCNN You need new narrative. The Plandemic has died except for the lies. Masks don't f… https://t.co/aZyXiTXTNR,JoeBiden,0,0,en
119,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:57,2020-09-03 23:31:57,1301739754690551810,Phil Hall,"@EMorey4 @JoeBiden You know, I like that idea even better.  Thank you.",JoeBiden,0,0,en
120,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:57,2020-09-03 23:31:57,1301739754388508673,Marie,"@mjhegar @realDonaldTrump You are a hero @mjhegar. Thank you for your service. I live in Colorado, but I've donated… https://t.co/2obGKACC0o",JoeBiden,0,0,en
121,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:57,2020-09-03 23:31:57,1301739754174652416,Aunty-Rino,"RT @RepVernonJones: Yes, @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…",JoeBiden,0,7702,en
122,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739752824041474,Laura Schaap,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3620,en
123,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739752790601730,Kathy Sorg,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4224,en
124,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739752094396416,Megan Alexandra,RT @JoeBiden: The President has a duty to set an example. https://t.co/OwiCo345Ph,JoeBiden,0,5278,en
125,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739750903087106,Cory Miller,@RepVernonJones @realDonaldTrump @BlackVoices4DJT @JoeBiden @DNC @GeorgiaDemocrat Trump 2020 #JoeHidin https://t.co/YOGBDPzYi1,JoeBiden,0,0,en
126,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739750286483457,Roni 🌈 ♋ 🎶 🌊,RT @Asweetdiversion: @JoeBiden I needed to hear you say that Mr. Vice President Sir. This story has been hard to digest and made allot of u…,JoeBiden,0,2,en
127,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739749934161920,Larry Drake,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12826,en
128,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739749514731520,A Quite Black Promenading Negress Wears a Mask,"RT @ECMcLaughlin: .@JoeBiden will never abandon our troops, or neglect their service.

Here's why. https://t.co/uz36oDnooG",JoeBiden,0,102,en
129,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:56,2020-09-03 23:31:56,1301739749401604099,Genisis,"RT @Jali_Cat: This is PATHETIC‼️

👉🏻@JoeBiden is incapable of choosing his own questioners so his handlers chose which reporters get to ask…",JoeBiden,0,337,en
130,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:55,2020-09-03 23:31:55,1301739745404313601,"Geoff ""Organised Anarchist"" Harrod",@marquisartist17 @BobQuarantine @JoeBiden You should see how they all self congratulate themselves ... its like they are cultists,JoeBiden,0,0,en
131,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:55,2020-09-03 23:31:55,1301739745308012544,MarthaHC in Va,"RT @AnatoleJenkins: Organizing and talking to voters always matters, and is how we win. I hope you’ll join us. https://t.co/Ib07rFgZeg",JoeBiden,0,35,en
132,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:54,2020-09-03 23:31:54,1301739744326418432,RADICAL MARXIST KATE BROWN,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1049,en
133,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:54,2020-09-03 23:31:54,1301739744313835521,Benghazi Malaki,@DrWinarick @RossSchumann @PatrioticBadger @ResitsTrump @JoeBiden @realDonaldTrump You're doing nothing to help. Yo… https://t.co/ZF4F0FkAut,JoeBiden,0,0,en
134,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:54,2020-09-03 23:31:54,1301739744104243201,ptptrish,"RT @KaivanShroff: NEW: @JoeBiden, “If I have the honor of serving as the next commander in chief, I will ensure that our American heroes kn…",JoeBiden,0,681,en
135,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:54,2020-09-03 23:31:54,1301739743273799680,Matt Carlson🥁,"RT @JTHVerhovek: .@JoeBiden tells supporters in Wauwatosa, WI: “Don’t forget to vote!” https://t.co/BgkJBXveiM",JoeBiden,0,486,en
136,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:54,2020-09-03 23:31:54,1301739741252128768,Mary Hoppes-Cecava,"RT @RepsForBiden: @JoeBiden How in the world did we get here, when the “president” of the US mocks our fallen heroes? Disgusting.
November…",JoeBiden,0,391,en
137,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:53,2020-09-03 23:31:53,1301739738580185088,Matt Carlson🥁,"RT @JTHVerhovek: .@JoeBiden greets supporters in Wauwatosa, WI https://t.co/NOhV33fzAf",JoeBiden,0,2147,nl
138,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:53,2020-09-03 23:31:53,1301739738001321985,Grandma Bellis says I’m proud to be nasty!,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3620,en
139,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:53,2020-09-03 23:31:53,1301739737917665282,Rebelling Against a Post Truth World,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3620,en
140,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:52,2020-09-03 23:31:52,1301739735233290241,liveliferite4ever,RT @chipfranklin: Raise your hand if you agree with @JoeBiden that there should be on screen fact checks during the debates. 🙋‍♂️,JoeBiden,0,4575,en
141,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:52,2020-09-03 23:31:52,1301739734671130625,Bot adjacent,"RT @Bakari45: @ProudSocialist @JoeBiden Idiot Dem establishment can't speak about against police terrorism, can't demand UBI for at least t…",JoeBiden,0,4,en
142,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:52,2020-09-03 23:31:52,1301739733706592256,MHarper🌊🌊🌊🔥💯 Stay woke 2020,RT @kyle_teamjoe: Omg this video just put a HUGE smile on my face! We love @JoeBiden!  https://t.co/igN4uGpfom,JoeBiden,0,1097,en
143,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:51,2020-09-03 23:31:51,1301739729898164224,Peter J. Clark,RT @pondbridge: Draft evader Trump further alienates military voters (after failing to protest Putin bounties on US servicemen) by cancelin…,JoeBiden,0,2,en
144,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:51,2020-09-03 23:31:51,1301739729046720513,Shark Radio Network,"RT @NaseemRakha: Trump has screwed us on Trade. 
#TraitorTrump #VoteBlue2020 #Biden2020 https://t.co/VtWrHNNCon",JoeBiden,0,1,en
145,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:51,2020-09-03 23:31:51,1301739728232951810,Deplorable DOR,"RT @ConservaMomUSA: While @JoeBiden pandered to #BLM/Antifa terrorists before a handful of of folks in #Kenosha, Air Force One just landed…",JoeBiden,0,1115,en
146,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:50,2020-09-03 23:31:50,1301739724302962693,Todd 🦅I am Groot!,"RT @BattleBornThom: I got exclusive @JoeBiden photos from kenosha WI park today. 
🤣🤣🤣🤣 https://t.co/iJJwojiEHV",JoeBiden,0,403,en
147,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:49,2020-09-03 23:31:49,1301739723258507264,Merc2723,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12826,en
148,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:49,2020-09-03 23:31:49,1301739722209996802,Sue Camacho,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4224,en
149,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:49,2020-09-03 23:31:49,1301739720452472833,GDS,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4224,en
150,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:49,2020-09-03 23:31:49,1301739720238665728,wotwenwong 😜,"RT @kenolin1: Before @JoeBiden agrees to debate @realDonaldTrump he should insist @ddale8 be on split-screen, fact checking in real time.",JoeBiden,0,60,en
151,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:49,2020-09-03 23:31:49,1301739720163102720,Bozo Bubba,"RT @JV3MRC: Just your friendly reminder that @TheAtlantic majority-stake owner @laurenepowell has given $610,600 to the @JoeBiden
Victory F…",JoeBiden,0,348,en
152,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:47,2020-09-03 23:31:47,1301739712843902976,Orange Man Good,"@KamalaHarris @JoeBiden Joe Biden doesn’t know his own address, his own name or his wife from his sister... your ti… https://t.co/OkBkrH5qlj",JoeBiden,0,0,en
153,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:46,2020-09-03 23:31:46,1301739710239444993,David Lohago,"RT @RepVernonJones: Yes, @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…",JoeBiden,0,7703,en
154,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:46,2020-09-03 23:31:46,1301739709241020421,Tired of Liberals I am keeping my weapon,@JoeBiden @realDonaldTrump And your Sons?,JoeBiden,0,0,en
155,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:46,2020-09-03 23:31:46,1301739709228396544,Tap_Rack_Bang 72,RT @RaynhamPatriot: Would anyone care if @jeffdunham w/ Walter stood in for #jellojoe at the presidential debate? This is better for Joe un…,JoeBiden,0,1,en
156,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:46,2020-09-03 23:31:46,1301739708939079683,WillFellio,@codykeenan @JJohnsonLaw @JoeBiden They have almost identical profiles,JoeBiden,0,0,en
157,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:46,2020-09-03 23:31:46,1301739708880281600,SpongeBob,"@ReaganBattalion @JoeBiden Sounds about, Biden.",JoeBiden,0,0,en
158,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:45,2020-09-03 23:31:45,1301739706766389250,NGParker #NastyWoman #BLM,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4224,en
159,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:45,2020-09-03 23:31:45,1301739703654203392,Michael🌹🌺🔥🦺☭BDS🇵🇸FreePalestine 🍀FreeAssange,"RT @ProudSocialist: If @JoeBiden loses it will not be the fault of leftist, independent, or youth voters. It will be the fault of Biden for…",JoeBiden,0,98,en
160,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:44,2020-09-03 23:31:44,1301739702718926848,pam425,"RT @superyayadize: Starting to see the wisdom in @realDonaldTrump suggesting he &amp; @JoeBiden be drug tested.

Check the needle holes in his…",JoeBiden,0,2923,en
161,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:44,2020-09-03 23:31:44,1301739702677131264,Lovesbaking63 (wear the damn mask),"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4224,en
162,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:44,2020-09-03 23:31:44,1301739702110711809,Klarence,@HerschelWalker @skb_sara @JoeBiden @POTUS @FoxNews @CNN You got it Herschel!!!!,JoeBiden,0,0,en
163,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:44,2020-09-03 23:31:44,1301739700529631233,Brandy1137🇺🇸❤️🗽🌴,"@HizbkKhan @JoeBiden Your husband was wrong but we accepted results of election, did not organize coup, did not spy… https://t.co/eXdsRraBvF",JoeBiden,0,0,en
164,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:44,2020-09-03 23:31:44,1301739700504281091,No name,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down! https://t.co/BAvC11bB3B,JoeBiden,0,6161,en
165,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:43,2020-09-03 23:31:43,1301739698667139072,NevadaGirl17,"RT @JV3MRC: Just your friendly reminder that @TheAtlantic majority-stake owner @laurenepowell has given $610,600 to the @JoeBiden
Victory F…",JoeBiden,0,348,en
166,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:43,2020-09-03 23:31:43,1301739698432274439,lacylove83🇺🇸✊🏼🐸,RT @montaga: Democrats tried to pay a blk woman to lie for @joebiden but she exposed him and the left. If these demons can’t own you they’l…,JoeBiden,0,3046,en
167,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:42,2020-09-03 23:31:42,1301739694250766336,sofyblu2,RT @JoeBiden: This is our moment to root out systemic racism and ensure justice finally rings out for all in America. https://t.co/mXzAZ9VZ…,JoeBiden,0,3813,en
168,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:42,2020-09-03 23:31:42,1301739693101510657,Xpdinero,"RT @grandmagrit: Who else likes @JoeBiden's idea of live, on screen, fact checks during the debates?",JoeBiden,0,4015,en
169,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:42,2020-09-03 23:31:42,1301739690928734209,🏴󠁧󠁢󠁷󠁬󠁳󠁿🏳️‍🌈🍁 Melissa Knive 🍁🏳️‍🌈🇳🇴,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1346,en
170,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:41,2020-09-03 23:31:41,1301739689209077761,COMMON SENSE💯%Trump!,"RT @superyayadize: Starting to see the wisdom in @realDonaldTrump suggesting he &amp; @JoeBiden be drug tested.

Check the needle holes in his…",JoeBiden,0,2923,en
171,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:41,2020-09-03 23:31:41,1301739689066594304,TOGETHER We Can,"RT @ChrisDJackson: @realDonaldTrump Notice how many times you say ""I"" or ""my"" in this tweet. Even subconsciously it's all about you.

Your…",JoeBiden,0,98,en
172,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:31:40,2020-09-03 23:31:40,1301739685597806592,Rob Scott,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12826,en
